,restaurant,type,price,rating,review,url
222,Buckeye Roadhouse,Cuisine American,From 25 USD    to 49 USD,Good standard.,"This Marin hideout has welcomed generations of locals through its doors since 1937, even as its location on Highway 1 gave way to the more bustling 101. Enter the whitewashed craftsman building, and you'll be given your choice of dining in either the clubby bar or their grand dining room (complete with wood-paneled walls, red leather banquettes, and a tall fireplace). The food here is classical but never dull, with a simple menu of salads, sandwiches, barbecue, and meat from the wood grill. A brunchtime meal of eggs Benedict boasts tender rosemary ham and rich potato croquettes, while plump asparagus ravioli with lemon olive oil stars in the evening. Finish up with a slice of pie-the famous s'mores version or a tart Key lime are both winners.",https://www.viamichelin.com/web/Restaurant/Mill_Valley-94941-Buckeye_Roadhouse-123487-41102
223,Flavas Jamaican Grill,Cuisine Caribbean,From 13 USD    to 24 USD,Simple standard.,"South San Francisco has never been a restaurant hot spot, but this rookie could be a sign of things to come. The secret is already out with local residents and Genentech employees, who fill the casual space for its good food, gracious service, and soundtrack of reggae beats. Flavas is simply decorated with basic furnishings and ocean-themed art, but its appeal is right there in the name. Authentic dishes brim with herbs, garlic, and Scotch Bonnet peppers, like the smoky, boldly spiced jerk chicken with caramelized fried plantains; or the fork-tender curried goat stew with coconut milk and chilies. Don't forget to keep an eye out for the intriguing daily specials, which can include jerk shrimp and snapper, saltfish and ackee, and other island favorites.",https://www.viamichelin.com/web/Restaurant/South_San_Francisco-94080-Flavas_Jamaican_Grill-470220-41102
224,Hawker Fare,Cuisine Asian,From 13 USD    to 24 USD,Simple standard.,"Those hawker stalls across Southeast Asia may not qualify as trendy, but here in uptown Oakland, hipsters in oversized eyeglasses and skinny jeans clamor for humble and tasty (if toned-down) street food. Groups of hard-drinking twenty- and thirty-something's are everywhere at Hawker Fare, sharing plates, perusing the faux-graffiti on the walls, and bobbing their heads to the beat of their own soundtrack. They come for well-made Thai like arugula salad with lotus root, jicama, and Chinese sausage; or spicy gang dang tofu curry with pumpkin over steamed rice. Indeed, rice is everywhere on the menu, from lunchtime bowl combos to a coconut pudding with banana jam and sesame-a treat that merits the long waits.A second location in the Mission is equally popular.",https://www.viamichelin.com/web/Restaurant/Oakland-94612-Hawker_Fare-338332-41102
225,alaMar,Cuisine Seafood,From 25 USD    to 49 USD,Simple standard.,"While alaMar does a steady business serving sandwiches and salads to downtown Oakland office workers, the food-savvy prefer to dine here at night, when the menu flips to a memorable array of seafood dishes-many offered by the pound in low-country boil style. Golden-brown blue crab poppers boast a punchy anchovy-piquillo aïoli, while a boil of fresh local crawfish is studded with house-made sausage, corn on the cob, and spring garlic. The space, with aqua-painted walls and rope elements, is tastefully nautical and designed to cater to guests' comfort as they peel apart dinner-there are towels on the tables and a special hand-washing sink. Bring a group to shoot the breeze as you work; then split some beignets with caramel-mocha sauce as a reward.",https://www.viamichelin.com/web/Restaurant/Oakland-94612-alaMar-445274-41102
226,Frantoio,Cuisine Italian,From 25 USD    to 49 USD,Good standard.,"Named after the olive press used in olive oil production throughout Italy, Frantoio is distinguished by its own house-made olive oil, cold-pressed in a hefty granite contraption displayed just off the dining room. Bottled and sold on-site, this stellar product beams atop shavings of Prosciutto di Parma with arugula and mozzarella di Bufala. Baked sea bass fillets are spread with an herbaceous horseradish crust-big on flavor but gentle on garnishes like chive-infused olive oil. Though its proximity to Highway 101 and roadside hotels isn't pleasant, an orange-and-charcoal color scheme and lofty ceilings ensure that the surrounds become a quickly fading memory. Also of assistance: perfectly crisp Neapolitan pizzas, quenched by some fine wines.",https://www.viamichelin.com/web/Restaurant/Mill_Valley-94941-Frantoio-122478-41102
227,Iyasare,Cuisine Japanese,From 25 USD    to 49 USD,Good standard.,"Japanese technique and Californian ingredients blend harmoniously at this charming Berkeley getaway, which flaunts a buzzing dining room and a delightful (heated) patio. Start the evening off right with an excellent (and reasonably-priced) local wine on tap or a selection from the well-edited sake list. Then, order a variety of their exquisite small plates for sharing. Every dish is a carefully crafted delight for the senses. Baby kale and mustard greens might not sound very Japanese, but they blend beautifully in a salad with Fuji apple and a sesame-miso dressing. The superb hamachi crudo is dusted with a sprinkle of wasabi snow and lemon-tamari oil, while fresh Manila clams arrive in an aromatic broth of sake, bacon, potatoes, and earthy shiitakes.",https://www.viamichelin.com/web/Restaurant/Berkeley-94710-Iyasare-437020-41102
228,Zut Tavern,Cuisine Mediterranean,From 25 USD    to 49 USD,Good standard.,"Berkeley's beloved bistro is better than ever thanks to Chef Shotaro Kamio of Iyasare (just a few steps away) who has taken over and instilled a brand-new energy. Comfortable, inviting, and ever-popular, Zut Tavern features a skylight-brightened dining room enhanced with colorful artwork, front doors that open onto the patio, and waiting patrons spilling out onto busy Fourth Street. One thing that hasn't changed, however, is the enticing spirit of the Mediterranean-meets-American menu. Diners here dig into plates of mouthwatering fare like panzanella with burrata, aged balsamic, chunks of melon, and heirloom tomatoes; or sweet basil and pine nut pesto-slicked rigatoni tossed with Romano beans and tender slices of fingerling potatoes.",https://www.viamichelin.com/web/Restaurant/Berkeley-94710-Zut_Tavern-326377-41102
229,Tacubaya,Cuisine Mexican,From 13 USD    to 24 USD,Simple standard.,"Megapopular Oakland Mexican restaurant Doña Tomas is reincarnated in taqueria form at this Berkeley shopping complex, where families grab a bite before or after errands. A line of people extends out the door from morning until night, ordering tangy limeade at the counter and claiming seats in the festive pink-and-orange dining room or on the sunny front patio. The crowds come for chilaquiles and churros at breakfast, then transition into flavorful chorizo-and-potato sopes with black bean purée at lunch. Moist, well-seasoned beef enchiladas are doused in a smoky, tangy guajillo-tomatillo sauce and covered with melted cheese. For a sweet finish, tamales filled with cranberry jam and drizzled with goat-milk caramel are both beguiling and unusual.",https://www.viamichelin.com/web/Restaurant/Berkeley-94710-Tacubaya-122450-41102
230,Longbranch Saloon,Cuisine Gastropub,From 25 USD    to 49 USD,Simple standard.,"The wonders of whiskey are on full display at this relatively recent gastropub, which stocks a sizable selection of Bourbon, Scotch, and rye. If you're new to the brown elixir, never fear: well-chosen tasting flights will help you gain proficiency, and the laid-back crew of locals is engaging, never snobby. The kitchen's signatures are worthy of the bar's spirits selection, which explains why the space fills quickly with a local crowd. Order up a cocktail and half-dozen Tomales Bay oysters with mignonette. Then tuck into the hearty bangers and mash featuring a juicy house-made white sausage and buttery potato purée. Lighter appetites will love the asparagus sformato, a custardy, savory pudding accompanied by a tangy fennel salad with pickled grapes.",https://www.viamichelin.com/web/Restaurant/Berkeley-94702-Longbranch_Saloon-473923-41102
231,Sahn Maru,Cuisine Korean,From 25 USD    to 49 USD,Simple standard.,"As one of East Bay's top Korean restaurants, Sahn Maru's name (which translates as ""top of the mountain"") is perfectly fitting. Its casual vibe, large size, and friendly service make it a good choice for groups. Never mind the wainscoting and country-quaint chairs that juxtapose walls covered with pictures of Korean dishes-this is a place for authentic food. Meals start with barley tea and tasty banchan like daikon kimchi, bean sprout salad in sesame oil, and fish cakes, alongside a bowl of delicately flavored kelp and daikon soup. Lunchtime might feature a deliciously unexpected combination of beef bulgogi stir-fried with jap chae. While the spot earns raves for Korean barbecue, the kitchen prepares it for you, as there are no tabletop grills.",https://www.viamichelin.com/web/Restaurant/Oakland-94609-Sahn_Maru-259145-41102
232,Grand Avenue Thai,Cuisine Thai,From 13 USD    to 24 USD,Good standard.,"Thanks to its charming décor, friendly service, and flavorful cuisine, Grand Avenue Thai is a winning standout-just one block from picturesque Lake Merritt. The space is small with bright walls, fresh flowers, and colorful local artwork. Service is prompt even with a steady to-go business. Be sure to try one of the house favorites like the sweet and fragrant coconut curry with chunks of pumpkin, eggplant, broccoli, and string beans. Summer rolls neatly wrap up fresh veggies and garlicky rice noodles for a dip in peanut-chili sauce, while the ever-popular pad Thai combines plump prawns stir-fried with egg, bean sprouts, scallions, and peanuts in a tasty tamarind-Thai fish sauce. Spice can be tame, but the kitchen is happy to indulge the fire fiends.",https://www.viamichelin.com/web/Restaurant/Oakland-94610-Grand_Avenue_Thai-259144-41102
233,Trabocco,Cuisine Italian,From 50 USD    to 74 USD,Good standard.,"Big-city style and rustic Italian authenticity combine to create magic at this Alameda favorite, which is owned by a native of Abruzzo. Its location in a shopping center isn't the greatest, but the sleek and sophisticated dining room and spacious front patio are transporting enough that you won't mind. Also of assistance: killer cocktails starring Alameda craft distiller St. George Spirits. The hearty food is a true taste of Italy, with lovingly hand-made dishes like chitarrine pasta swirled with a tender, tomato-flecked rabbit ragù. The massive wood-grilled pork chop is smoky, juicy, and accompanied by tender-crisp broccoli rabe. And for dessert, an airy zabaglione, delicately infused with a hint of Marsala, is served with fresh strawberries.",https://www.viamichelin.com/web/Restaurant/Alameda-94501-Trabocco-468703-41102
234,Cholita Linda,Cuisine Latin American,From 13 USD    to 24 USD,Simple standard.,"The old Bay Area saw of farm-to-table gets a tasty spin at this purveyor of Latin fare, which transformed from a megapopular farmer's market stand into a packed house of communal tables. Bright, colorfully decorated, and flooded with natural light, it's a casual space where diners order and pay at the counter, then sip drinks from glass Mason jars under the potted palms. The outstanding Baja fish tacos are the source of Cholita Linda's reputation, but its dishes traverse Latin America, from a hearty Cubano to a plate of slow-braised, well-seasoned carnitas with black beans and fried plantains. With such reasonable prices, there's no excuse not to order a sweet, smooth mango agua fresca to wash down the tender, tangy pollo al pastor tacos.",https://www.viamichelin.com/web/Restaurant/Oakland-94609-Cholita_Linda-437016-41102
235,Ohgane,Cuisine Korean,From 13 USD    to 24 USD,Simple standard.,"Ohgane still beats out the local Korean competition thanks to its delicious food, contemporary dining rooms, and private parking lot (huge bonus in this area!). Business crowds appreciate the all-you-can-eat lunch buffet. Meals here start with an assortment of banchan-sixteen small bites including spicy kimchi, glazed sweet yam, and mild egg cake. Other kitchen-prepared dishes include mandoo and dolsot bibimbap. At night, Korean families gather beneath the ventilation hoods for tabletop mesquite grilling (soot-bool)-a specialty that is absolutely the way to go for dinner. During lunch, have the kitchen grill it for you and still enjoy the likes of smoky and tender galbee-beef short ribs marinated for 72 hours in garlic, soy, and sesame oil.",https://www.viamichelin.com/web/Restaurant/Oakland-94611-Ohgane-258293-41102
236,Pizzaiolo,Cuisine Pizza,From 25 USD    to 49 USD,Simple standard.,"Lines are still a given at Temescal's pizza palace. In fact, find eager patrons arriving before the doors even open. A smattering of entrées and hearty plates like king salmon baked on a fig leaf with asparagus and mint yogurt evoke spring on a plate. But, crowds are here for their pies, crisp from the wood-burning oven and topped with the finest and freshest of ingredients like tangy tomato sauce, house-made sausage, and decadent panna. The large dining room with handsome plank floors and dark wood tables centers around the exhibition kitchen lined with bowls of pristine local produce. Couples and groups gather at tables or pack the polished wood bar. Add on a rich caramel pot de crème and the endless queues will start to make sense.",https://www.viamichelin.com/web/Restaurant/Oakland-94609-Pizzaiolo-122458-41102
237,Doña Tomás,Cuisine Mexican,From 25 USD    to 49 USD,Simple standard.,"Californian ingredients and Mexican flavors combine to create magic at this Temescal neighborhood standby, where regulars pour in at happy hour to chat with their favorite bartenders, and families savor warm Oakland nights on the spacious patio. In fact, Doña (and Berkeley sibling Tacubaya) is enough of a draw that you'll regret not making reservations, particularly on weekends. Hearty but never heavy, meals here commence with fresh-fried chips and appetizers like a butternut squash quesadilla packed with caramelized onions, corn, and poblano chile. Delightfully smoky mole negro stars in the shredded chicken enchiladas, served with braised kale and black beans. For dessert, a traditional tres leches is light as air-and heavy on flavor.",https://www.viamichelin.com/web/Restaurant/Oakland-94609-Dona_Tomas-178233-41102
238,Sidebar,Cuisine Gastropub,From 25 USD    to 49 USD,Simple standard.,"A loyal crowd of regulars flocks to this lively Oakland gastropub, located right across Grand Avenue from Lake Merritt. Though it offers only a handful of tables, Sidebar makes eating at the spacious rectangular bar a delight, with attentive servers and a view of the action in the semi-open kitchen. The cuisine is hearty and varied with starters like a chopped romaine salad with fennel salami and creamy garlic-herb dressing; braised chicken thighs with curried coconut-lime cream; and deviled eggs with smoky bacon and cheddar. Themed evenings include Mussel Madness Mondays and Goat Cheese Soufflé Wednesdays, but there's no shame in sticking to the excellent Niman Ranch burger, with house-pickled onions and chipotle-Thousand Island dressing.",https://www.viamichelin.com/web/Restaurant/Oakland-94610-Sidebar-259146-41102
239,Commis,Cuisine Contemporary,From 75 USD    to 150 USD,"Two MICHELIN stars: exceptional cuisine. Worth a detour! 





Good standard.","Chef/owner James Syhabout may be keeping busy outside of Commis at his other popular restaurants, but this sparse Oakland original is still turning out elegant and creatively complex seasonal dishes to a packed house every night. Tucked into colorful, boutique-strewn Piedmont Avenue, this dining space is a long, clean, minimalist number with a smattering of tables up front; intimate banquette seating in the back; and a lively counter overlooking the humming kitchen. Soft hip-hop music and a vibrant service staff set the mood-cool and contemporary; relaxed but serious. In the kitchen, Chef Syhabout pairs well-sourced, local ingredients with precise technique to create his sophisticated nightly tasting, which continues to be exciting even for jaded gourmands. Dinner might unveil a plate of silky scallops paired with tangy crème fraîche, poached asparagus, and charred lemon granité; warm, roasted abalone with artichoke heart, fried artichoke slivers, and chicken sabayon; or a chilled fava bean soup laced with tarragon-infused crème fraîche, green tomato gelée, and smoked trout roe. A perfectly poached halibut confit with spring pea ""porridge"" and ginger foam is another beautifully composed plate that reflects the kitchen's attention to detail.",https://www.viamichelin.com/web/Restaurant/Oakland-94611-Commis-259803-41102
240,Café Romanat,Cuisine Ethiopian,From 13 USD    to 24 USD,Simple standard.,"In a stretch of Oakland that teems with Ethiopian restaurants, Romanat is a standout, thanks to deliciously spiced dishes served in generous portions. Locals (including some Ethiopian families) fill the small room, set with traditional low stools and woven tables and featuring colorful fabric curtains and artwork. Order up an Ethiopian beer, honey wine, or a nutty ground flax or sesame seed juice to pair with the sambussas, triangular pastries stuffed with piquant, chile-flecked ground beef. All the combo platters, served on spongy, slightly sour injera, are perfect for sharing. And the veggie combo, with dishes like sautéed collard greens, lentils in smoky berbere, and split peas with turmeric and ginger, will delight any crowd.",https://www.viamichelin.com/web/Restaurant/Oakland-94610-Cafe_Romanat-477466-41102
241,Homestead,Cuisine American,From 25 USD    to 49 USD,Simple standard.,"If it wasn't housed in a beautiful Julia Morgan-designed building, this farm-to-table jewel would be defined by the enticing smells that engulf you upon entrance. It's a rustic space, full of large windows peering onto Piedmont Avenue, and the jars of dry ingredients, pickling vegetables, and Julia Child cookbooks on the counter create an upscale country-kitchen vibe. The menu focuses on the best and freshest of local produce such as a panzanella with shaved carrot and crunchy asparagus. Braised octopus with Marcona almonds is light and fresh, allowing room for the star of the show: incredible wood-roasted pork, tender and moist, with potato gratin alongside. For a bright breakfast, look no further than the house-baked pastries and quiche.",https://www.viamichelin.com/web/Restaurant/Oakland-94611-Homestead-437018-41102
242,Mama Papa Lithuania,Cuisine Eastern European,From 25 USD    to 49 USD,Simple standard.,"Even highly avid diners may be unacquainted with Lithuanian food, but they won't be for long if this Alameda charmer-reputed to be the only one of its kind on the West Coast-is any indication. With exceptionally hospitable service and a cozy, brick-walled room full of rustic wooden tables, it's the next best thing to a home-cooked meal in Vilnius. Lithuania's iconic dumpling dish, cepelinai, is a must for newbies: the potato dough, filled with pork, caramelized onion, and a little cinnamon, is rib-stickingly rich. Refresh your palate with a cooling summer borscht, creamy with beets and yogurt; then go for broke with the meaty, yet delicate stuffed cabbage. Try and leave room for dessert, as the sweet cherry dumplings with sour cream are to die for.",https://www.viamichelin.com/web/Restaurant/Alameda-94501-Mama_Papa_Lithuania-471916-41102
243,Boot and Shoe Service,Cuisine Pizza,From 25 USD    to 49 USD,Good standard.,"Named for its former incarnation as a shoe-repair shop, this very accommodating Grand Avenue standby brings stellar pizzas and a totally relaxed vibe to its hungry neighborhood. The light, bright space suits every configuration, from the solo dining counter to gregarious communal tables and a semi-private room for large groups. Adept servers cater to the whims of hipsters and families alike. Dig into blistered Californian pies like wild nettle and ricotta salata; or try bacon, Calabrian chili, and cream. Other menu offerings should also be explored, especially the chili-inflected heirloom bean ragù with a velvety soft-cooked egg, smoky from the wood-fired oven. Healthier options feature a nutty farro salad with tender marinated beets and fresh herbs.",https://www.viamichelin.com/web/Restaurant/Oakland-94609-Boot_and_Shoe_Service-338331-41102
244,Michel Bistro,Cuisine French,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Simple standard.","A slice of France on a prime block of Lakeshore Avenue, this bistro boasts a heavily Gallic waitstaff and clientele chatting away in their native tongue. With its exposed brick, soaring ceilings, and cute touches like an excerpt from a Marcel Pagnol play inscribed on the wall, it's a simple but pleasant spot to enjoy a delicious, low-key meal. The food is authentic, with some modern touches like the green almonds in a trout amandine with Lyonnaise-style potato salad, or the bison in a tartare with a quail egg. Brunch is a highlight with a gourmet eggs Benedict over artisan levain and butter-basted asparagus that steals the show. At either meal, the vanilla crème brûlée is a rich treasure-too often jumbled on other menus, it's perfectly rendered here.",https://www.viamichelin.com/web/Restaurant/Oakland-94601-Michel_Bistro-445331-41102
245,Shakewell,Cuisine Mediterranean,From 25 USD    to 49 USD,Good standard.,"This trendy eatery, the brainchild of Top Chef alums Jennifer Biesty and Tim Nugent, was made for sipping and supping. Donning a bar up front and several dining nooks on either side of a central walkway, Shakewell keeps things Medi-chic with Moorish accents, reclaimed wood, and organic elements. Service is particularly warm, and an even warmer teal-green wood-fired oven in the back turns out deliciously smoked items like crisp falafel topped with chorizo aïoli. A summer squash salad with heirloom tomatoes, fried bread, and feta offers an inspired blend of Greek and Tuscan flavors, and Bomba rice with braised fennel, piperade, chicken, and prawns is a fluffy take on paella. For a party in your mouth, finish with the caramel syrup-spiked flan Catalan.",https://www.viamichelin.com/web/Restaurant/Oakland-94610-Shakewell-445373-41102
246,Camino,Cuisine Californian,From 25 USD    to 49 USD,Simple standard.,"With its look of a medieval refectory and that central wood-burning hearth, Camino can seem like a trip to the days of yore-but the cool crowd, fun cocktails, and innovative food are decidedly modern. Take a seat under wrought-iron chandeliers at one of the long, communal tables (one of them is cut from a single redwood tree!) and expect to make some new friends. Chef-owner Russell Moore worked at Chez Panisse for many years, and his food is appropriately hyper-seasonal. An egg baked in the wood oven, its yolk still creamy, is nestled in leeks, herbs, and cream, while slices of char-grilled sourdough provide the base for a sandwich of juicy pancetta and rustic sauerkraut. Moist, sticky Lardy cake is also grilled, and topped with rich ricotta and honey.",https://www.viamichelin.com/web/Restaurant/Oakland-94610-Camino-253814-41102
247,Los Cilantros,Cuisine Mexican,From 13 USD    to 24 USD,Simple standard.,"If there's no Mexican grandma in your life, Los Cilantros will show you what you've been missing: homey, authentic south-of-the-border fare (and if there is, it might just give her a run for her money). Whether you're biting into a crunchy tostada topped with chipotle chicken, black beans, sour cream, and avocado, or savoring rustic chicken enchiladas in a tangy green chile-tomatillo salsa, this is comfort food at its best. Cute and simple, the Berkeley newbie features tiled floors, pops of yellow and orange, and colorful paintings by Mexican artists. Settle in at one of the wooden tables and let the gracious staff make you feel right at home, or, if the weather's nice, grab a seat on the tiny front patio and catch some rays.",https://www.viamichelin.com/web/Restaurant/Berkeley-94705-Los_Cilantros-468701-41102
248,Infinite Thai Eatery,Cuisine Thai,From 13 USD    to 24 USD,Good standard.,"Infinitely warm service is the hallmark of this engaging Thai newcomer, where the attentive owner checks in on each customer to ensure they're enjoying their meal (an easy task, as the food is fresh, fragrant, and prepared with top-notch ingredients). And, if you like things spicy don't worry-western palates aren't shortchanged here. Kick things off with a classic larb gai, a cool salad of ground chicken mixed with lots of herbs and sliced shallots in a zippy lime dressing. Then turn up the temperature with the drunken rice noodles, packed with chicken and crisp vegetables in a fiery red chili-garlic sauce. If there's still room, opt for moo yang, grilled marinated pork boasting a rich smokiness and a tangy lime-chili dipping sauce.",https://www.viamichelin.com/web/Restaurant/Oakland-94611-Infinite_Thai_Eatery-468699-41102
249,Café Colucci,Cuisine Ethiopian,From 13 USD    to 24 USD,Simple standard.,"On a stretch of Telegraph that's something of an Ethiopian restaurant row, Colucci stands out for its eye-catching décor, including a plant-laden terrace, fabric-draped ceiling, and selection of African art. As with all Ethiopian restaurants, bring clean hands and leave your fork at home: you'll be dining exclusively with injera, the spongy-sour bread that's traditional to the country. The menu offers many appealing options to scoop, from mild begue tibs (lamb with onions, garlic, and rosemary), to spicy eggplant wot stewed in a piquant berbere sauce. Fried potato slices called dentich tibs are great on their own, but extra tasty when paired with assa tibs, a whole baked fish. Save room for a buttery pistachio baklava and house-roasted Ethiopian coffee.",https://www.viamichelin.com/web/Restaurant/Oakland-94609-Cafe_Colucci-326373-41102
250,Taqueria San Bruno,Cuisine Mexican,From 13 USD    to 24 USD,Simple standard.,"If you're willing to forgive its divey, industrial location in San Bruno's auto-repair corridor, this taqueria will reward you with flavor-packed food that's worthy of the largely Mexican clientele that congregates here at lunchtime. Expect to sit elbow-to-elbow with them at communal tables, where options range from authentically Mexican to delightfully Americanized (hello, hefty super burritos). Every type of taco served here is perfection-from fresh, plump marinated shrimp to sweet, caramelized al pastor. The superior chicken enchiladas sub smoky grilled chicken for the traditional boiled variety, then get added zest from a garlicky red chile sauce. Throw in warm, well-salted tortilla chips and piquant salsa, and you'll be a happy camper.",https://www.viamichelin.com/web/Restaurant/San_Bruno-94066-Taqueria_San_Bruno-470241-41102
251,High Peaks Kitchen,Cuisine Indian,From 25 USD    to 49 USD,Simple standard.,"The Himalayan-inspired name and Dalai Lama headshot might have you guessing correctly that this retreat is owned by Tibetans, but there's a twist: they were raised in India, and South Asian cooking is their specialty. The simple space, with its bright colors, small open kitchen, and inviting patio, is a cheerful setting for enjoying the delicious, affordable food. A range of well-spiced dishes boast layers of aroma and flavor, from the whole cardamom, shredded ginger, and star anise in a fiery potato vindaloo, to the potent yellow curry in a stewed chicken jalfrezi. The clientele is largely Indian, a testament to the kitchen's authenticity, and they can be found filling up on potato-stuffed naan with toasted coriander and cumin as well as smoky, moist ground lamb kebabs with mint chutney.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-High_Peaks_Kitchen-468697-41102
252,Hamro Aangan,Cuisine Nepali,From 13 USD    to 24 USD,Simple standard.,"Nepali restaurants have proliferated in the East Bay of late, but Hamro Aangan remains at the top of the heap thanks to its rustic, flavorful, generously portioned dishes. The handmade momos (steamed dumplings filled with spiced cabbage, carrot, and onion) are accompanied by a garlicky curry sauce, while the fluffy, layered chicken biryani is rich with caramelized onions and ground cardamom. Goat stew with tomato and an intensely-spiced gravy is another delicious option. Located on busy San Pablo Avenue, Hamro is low-key, with red, rose, and copper décor and a beautiful mural from a local Nepali artist on the wall. It attracts a steady stream of regulars, particularly families, making it an excellent choice for a casual meal with kids in tow.",https://www.viamichelin.com/web/Restaurant/Albany-94706-Hamro_Aangan-361085-41102
253,À Côté,Cuisine Mediterranean,From 25 USD    to 49 USD,,"A long-running small-plates icon set within the posh stores of Rockridge, À Côté nearly always requires a wait-only a handful of seats are available for reservations. But, after settling into a cozy wood table or perhaps at the granite bar, a lively, very communal vibe will ease any irritation. Forty-plus wines offered by the glass augment the appeal. The seasonal menu has a French affect, discernable in plump fava bean falafel set atop tart tahini and pickled turnips; or green-garlic soup with a fromage blanc crouton. Entrées like seared yellowtail Jack brightened with asparagus, spring onion, and a Meyer lemon-blood orange relish perk up the palate; while a wood-fired oven and heated patio provide comforting warmth for indoor and outdoor meals.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-A_Cote-122457-41102
254,Oliveto,Cuisine Italian,From 50 USD    to 74 USD,Good standard.,"Its memorable location in a prime corner of Rockridge is only the first hint of Oliveto's good looks: diners enter through a delightful mini-market and café-selling everything from pasta to Maine lobster-before climbing the spiral staircase into this elegant dining room, where a huge wood-burning oven, linen-topped tables, and bunches of fresh flowers delight the eye. Nothing about Oliveto screams ""Italian,"" from the décor to the all-American staff; yet its menu is completely authentic. Crisp, pan-roasted chicken breast rests on juicy herbed barley and asparagus, while charred Brussels sprouts get a kick from sweet saba and chopped walnuts. Barbaresco and Barolo, perfect with the strong selection of pastas and roasted meats, dominate the wine list.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-Oliveto-122793-41102
255,Pathos,Cuisine Greek,From 25 USD    to 49 USD,Good standard.,"Forget the flaming saganaki and cries of ""Opa!""; Pathos is a sophisticated newcomer that will dispel any tired conceptions of Greek food. You'll want to dress up and bring a date to match its stylish décor, all hammered copper bar, oversized framed windows, and patterned banquettes. Most dishes come straight from the wood-fired oven, including a lighter take on moussaka, with nutmeg-infused Greek yogurt béchamel baked over ground beef and eggplant; or a roasted red bell pepper stuffed with ground beef and rice. The htapodi, tenderly grilled octopus over shaved red onion and fried capers, is another hit for its full, smoky flavor. Turn to the friendly staff for help in selecting from among the many Greek wines, or try an ouzo or metaxa cocktail.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-Pathos-445275-41102
256,Ramen Shop,Cuisine Japanese,From 25 USD    to 49 USD,Simple standard.,"The ramen is non-traditional and the staff non-Japanese at this hip Oakland noodle joint, but that doesn't keep an onslaught of young locals from flooding in for a California-style take on Japan's iconic dish. Chewy, springy noodles and fresh vegetables like maitake mushrooms and tomato confit fill each bowl, with a choice of rich, savory pork or veggie Meyer lemon broths. With only three rotating ramens on the menu, appetizers actually make up most of the offering, and boy, they're killer-a shaved summer squash salad with creamy avocado and fried squash blossoms is to die for. The fun hipster vibe and delicious cocktails at the bar ensure this no-reservations spot fills up fast, so be sure to arrive early-or steel yourself for an inevitable wait.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-Ramen_Shop-407104-41102
257,Millennium,Cuisine Vegan,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","After more than 20 years in San Francisco, this vegan paradise recently relocated to Oakland, where it's continuing to put out some of the most unique, delicious plant-based cuisine in the country. The rustic-chic new space is laid-back and unfussy, with lots of dark wood, a patio for alfresco dining, and a crowd of young families and professionals attended by welcoming servers. While dedicated vegans are sure to swoon, even hardcore carnivores might reconsider the lifestyle after a dose of Chef/owner Eric Tucker's culinary creativity, showcased best on a five-course ""Taste of Millennium"" menu. Spicy sopes with a smoked eggplant picadillo and pumpkin seed cream are knockouts, as is the take on a Thai larb salad made with ripe red plums.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-Millennium-477467-41102
258,FIVE,Cuisine American,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard. Our best addresses.","Right off Berkeley's main drag, this pre-cinema and pre-theater favorite in the historic Hotel Shattuck Plaza boasts a seriously impressive dining room, with airy high ceilings, dramatic pillars, and a gorgeous statement chandelier. Locals and hotel guests seem to be equally in love with its large front bar. Fine dining it isn't, but FIVE has become a favorite for approachable American food-including items designed for Berkeley's sizable vegetarian crowd. A golden beet salad is a cornucopia of Californian ingredients including fresh ricotta, tomato, and cucumber, while the juicy, delicious house-ground burger is accompanied by addictive parmesan fries. For dessert, persimmon sorbet gives a burst of freshness to dense, intense chocolate lava cake.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-FIVE-260266-41102
259,Osmanthus,Cuisine Asian,From 25 USD    to 49 USD,Good standard.,"Chef-owner Julia Klein has brought her cooking experience at Napa's Terra to bear on this ""modern-classic Asian"" restaurant. Osmanthus offers some fun bites that recall the '80s heyday of Asian fusion (shrimp toast or ginger-soy tuna tartare with avocado, maybe?) and some with more current touches like the sriracha-honey glaze served atop superlative fried Brussels sprouts with bacon. Sichuan influences abound, but chili-hounds beware: the cooking is more about flavor than fire. Inside, the former Nan Yang space has been updated with a serene look and boasts a dark tiled floor, colorful paper lanterns, and colonial-style ceiling fans. Drinkers should sample the house cocktail, while teetotalers enjoy a Thai iced tea-in regular or crème brûlée form.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-Osmanthus-437026-41102
